x Distance [mm]	Height [cm]
 654.955 	 7.030 
 655.145 	 7.028 
 655.330 	 7.029 
 655.520 	 7.028 
 655.705 	 7.032 
 655.895 	 7.027 
 656.085 	 7.026 
 656.270 	 7.030 
 656.460 	 7.028 
 656.645 	 7.029 
 656.835 	 7.031 
 657.025 	 7.035 
 657.210 	 7.036 
 657.400 	 7.036 
 657.585 	 7.033 
 657.775 	 7.031 
 657.965 	 7.034 
 658.150 	 7.036 
 658.340 	 7.039 
 658.525 	 7.041 
 658.715 	 7.041 
 658.905 	 7.041 
 659.090 	 7.038 
 659.280 	 7.040 
 659.465 	 7.041 
 659.655 	 7.045 
 659.845 	 7.049 
 660.030 	 7.047 
 660.220 	 7.046 
 660.405 	 7.046 
 660.595 	 7.042 
 660.785 	 7.041 
 660.970 	 7.041 
 661.160 	 7.045 
 661.345 	 7.049 
 661.535 	 7.051 
 661.725 	 7.051 
 661.910 	 7.051 
 662.100 	 7.047 
 662.285 	 7.046 
 662.475 	 7.043 
 662.665 	 7.045 
 662.850 	 7.050 
 663.040 	 7.051 
 663.225 	 7.051 
 663.415 	 7.051 
 663.605 	 7.051 
 663.790 	 7.051 
 663.980 	 7.051 
 664.165 	 7.051 
 664.355 	 7.048 
 664.545 	 7.049 
 664.730 	 7.051 
 664.920 	 7.051 
 665.105 	 7.048 
 665.295 	 7.046 
 665.485 	 7.046 
 665.670 	 7.046 
 665.860 	 7.049 
 666.045 	 7.051 
 666.235 	 7.051 
 666.425 	 7.054 
 666.610 	 7.053 
 666.800 	 7.064 
 666.985 	 7.062 
 667.175 	 7.061 
 667.365 	 7.058 
 667.550 	 7.056 
 667.740 	 7.058 
 667.925 	 7.055 
 668.115 	 7.053 
 668.305 	 7.056 
 668.490 	 7.056 
 668.680 	 7.058 
 668.865 	 7.061 
 669.055 	 7.061 
 669.245 	 7.061 
 669.430 	 7.061 
 669.620 	 7.061 
 669.805 	 7.061 
 669.995 	 7.061 
 670.185 	 7.061 
 670.370 	 7.061 
 670.560 	 7.061 
 670.745 	 7.063 
 670.935 	 7.063 
 671.125 	 7.063 
 671.310 	 7.065 
 671.500 	 7.065 
 671.685 	 7.069 
 671.875 	 7.070 
 672.065 	 7.070 
 672.250 	 7.070 
 672.440 	 7.073 
 672.625 	 7.072 
 672.815 	 7.067 
 673.005 	 7.072 
 673.190 	 7.075 
 673.380 	 7.079 
 673.565 	 7.086 
 673.755 	 7.090 
 673.945 	 7.087 
 674.130 	 7.079 
 674.320 	 7.066 
 674.505 	 7.058 
 674.695 	 7.056 
 674.885 	 7.059 
 675.070 	 7.067 
 675.260 	 7.070 
 675.445 	 7.067 
 675.635 	 7.068 
 675.825 	 7.073 
 676.010 	 7.075 
 676.200 	 7.075 
 676.385 	 7.075 
 676.575 	 7.072 
 676.765 	 7.074 
 676.950 	 7.075 
 677.140 	 7.075 
 677.325 	 7.078 
 677.515 	 7.080 
 677.705 	 7.077 
 677.890 	 7.081 
 678.080 	 7.079 
 678.265 	 7.075 
 678.455 	 7.078 
 678.645 	 7.077 
 678.830 	 7.075 
 679.020 	 7.075 
 679.205 	 7.075 
 679.395 	 7.075 
 679.585 	 7.075 
 679.770 	 7.079 
 679.960 	 7.076 
 680.145 	 7.078 
 680.335 	 7.083 
 680.525 	 7.085 
 680.710 	 7.085 
 680.900 	 7.088 
 681.085 	 7.087 
 681.275 	 7.085 
 681.465 	 7.085 
 681.650 	 7.082 
 681.840 	 7.080 
 682.025 	 7.080 
 682.215 	 7.080 
 682.405 	 7.080 
 682.590 	 7.080 
 682.780 	 7.080 
 682.965 	 7.080 
 683.155 	 7.080 
 683.345 	 7.083 
 683.530 	 7.085 
 683.720 	 7.082 
 683.905 	 7.083 
 684.095 	 7.085 
 684.285 	 7.085 
 684.470 	 7.082 
 684.660 	 7.083 
 684.845 	 7.085 
 685.035 	 7.085 
 685.225 	 7.088 
 685.410 	 7.090 
 685.600 	 7.090 
 685.785 	 7.087 
 685.975 	 7.085 
 686.165 	 7.085 
 686.350 	 7.085 
 686.540 	 7.085 
 686.725 	 7.085 
 686.915 	 7.088 
 687.105 	 7.086 
 687.290 	 7.085 
 687.480 	 7.089 
 687.665 	 7.090 
 687.855 	 7.090 
 688.045 	 7.087 
 688.230 	 7.088 
 688.420 	 7.093 
 688.605 	 7.091 
 688.795 	 7.090 
 688.985 	 7.090 
 689.170 	 7.090 
 689.360 	 7.087 
 689.545 	 7.088 
 689.735 	 7.090 
 689.925 	 7.090 
 690.110 	 7.090 
 690.300 	 7.090 
 690.485 	 7.093 
 690.675 	 7.092 
 690.865 	 7.090 
 691.050 	 7.090 
 691.240 	 7.090 
 691.425 	 7.090 
 691.615 	 7.090 
 691.805 	 7.093 
 691.990 	 7.091 
 692.180 	 7.090 
 692.365 	 7.090 
 692.555 	 7.090 
 692.745 	 7.090 
 692.930 	 7.093 
 693.120 	 7.095 
 693.305 	 7.091 
 693.495 	 7.090 
 693.685 	 7.090 
 693.870 	 7.093 
 694.060 	 7.091 
 694.245 	 7.099 
 694.435 	 7.092 
 694.625 	 7.090 
 694.810 	 7.095 
 695.000 	 7.086 
 695.185 	 7.094 
 695.375 	 7.090 
 695.565 	 7.094 
 695.750 	 7.095 
 695.940 	 7.095 
 696.125 	 7.095 
 696.315 	 7.099 
 696.505 	 7.095 
 696.690 	 7.091 
 696.880 	 7.090 
 697.065 	 7.090 
 697.255 	 7.090 
 697.445 	 7.090 
 697.630 	 7.090 
 697.820 	 7.086 
 698.005 	 7.090 
 698.195 	 7.090 
 698.385 	 7.090 
 698.570 	 7.094 
 698.760 	 7.091 
 698.945 	 7.090 
 699.135 	 7.094 
 699.325 	 7.091 
 699.510 	 7.090 
 699.700 	 7.094 
 699.885 	 7.095 
 700.075 	 7.095 
 700.265 	 7.095 
 700.450 	 7.091 
 700.640 	 7.090 
 700.825 	 7.090 
 701.015 	 7.093 
 701.205 	 7.091 
 701.390 	 7.090 
 701.580 	 7.090 
 701.765 	 7.090 
 701.955 	 7.094 
 702.145 	 7.090 
 702.330 	 7.090 
 702.520 	 7.090 
 702.705 	 7.090 
 702.895 	 7.090 
 703.085 	 7.095 
 703.270 	 7.095 
 703.460 	 7.090 
 703.645 	 7.090 
 703.835 	 7.090 
 704.025 	 7.090 
 704.210 	 7.090 
 704.400 	 7.086 
 704.585 	 7.089 
 704.775 	 7.085 
 704.965 	 7.081 
 705.150 	 7.084 
 705.340 	 7.085 
 705.525 	 7.085 
 705.715 	 7.085 
 705.905 	 7.081 
 706.090 	 7.080 
 706.280 	 7.080 
 706.465 	 7.080 
 706.655 	 7.080 
 706.845 	 7.080 
 707.030 	 7.080 
 707.220 	 7.080 
 707.405 	 7.085 
 707.595 	 7.081 
 707.785 	 7.085 
 707.970 	 7.081 
 708.160 	 7.076 
 708.345 	 7.080 
 708.535 	 7.080 
 708.725 	 7.080 
 708.910 	 7.079 
 709.100 	 7.076 
 709.285 	 7.079 
 709.475 	 7.080 
 709.665 	 7.080 
 709.850 	 7.080 
 710.040 	 7.076 
 710.225 	 7.080 
 710.415 	 7.085 
 710.605 	 7.085 
 710.790 	 7.080 
 710.980 	 7.075 
 711.165 	 7.075 
 711.355 	 7.080 
 711.545 	 7.080 
 711.730 	 7.085 
 711.920 	 7.085 
 712.105 	 7.080 
 712.295 	 7.076 
 712.485 	 7.080 
 712.670 	 7.076 
 712.860 	 7.075 
 713.045 	 7.075 
 713.235 	 7.076 
 713.425 	 7.080 
 713.610 	 7.080 
 713.800 	 7.080 
 713.985 	 7.081 
 714.175 	 7.085 
 714.365 	 7.081 
 714.550 	 7.085 
 714.740 	 7.085 
 714.925 	 7.080 
 715.115 	 7.075 
 715.305 	 7.075 
 715.490 	 7.075 
 715.680 	 7.070 
 715.865 	 7.074 
 716.055 	 7.071 
 716.245 	 7.066 
 716.430 	 7.065 
 716.620 	 7.057 
 716.805 	 7.060 
 716.995 	 7.056 
 717.185 	 7.056 
 717.370 	 7.056 
 717.560 	 7.055 
 717.745 	 7.051 
 717.935 	 7.051 
 718.125 	 7.051 
 718.310 	 7.051 
 718.500 	 7.051 
 718.685 	 7.051 
 718.875 	 7.051 
 719.065 	 7.051 
 719.250 	 7.051 
 719.440 	 7.046 
 719.625 	 7.046 
 719.815 	 7.046 
 720.005 	 7.047 
 720.190 	 7.050 
 720.380 	 7.046 
 720.565 	 7.050 
 720.755 	 7.051 
 720.945 	 7.046 
 721.130 	 7.046 
 721.320 	 7.046 
 721.505 	 7.041 
 721.695 	 7.041 
 721.885 	 7.046 
 722.070 	 7.041 
 722.260 	 7.041 
 722.445 	 7.041 
 722.635 	 7.046 
 722.825 	 7.041 
 723.010 	 7.046 
 723.200 	 7.046 
 723.385 	 7.046 
 723.575 	 7.046 
 723.765 	 7.047 
 723.950 	 7.050 
 724.140 	 7.046 
 724.325 	 7.051 
 724.515 	 7.046 
 724.705 	 7.046 
 724.890 	 7.041 
 725.080 	 7.046 
 725.265 	 7.041 
 725.455 	 7.041 
 725.645 	 7.040 
 725.830 	 7.036 
 726.020 	 7.036 
 726.205 	 7.031 
 726.395 	 7.041 
 726.585 	 7.036 
 726.770 	 7.036 
 726.960 	 7.036 
 727.145 	 7.036 
 727.335 	 7.031 
 727.525 	 7.027 
 727.710 	 7.036 
 727.900 	 7.036 
 728.085 	 7.036 
 728.275 	 7.041 
 728.465 	 7.035 
 728.650 	 7.031 
 728.840 	 7.033 
 729.025 	 7.041 
 729.215 	 7.036 
 729.405 	 7.036 
 729.590 	 7.036 
 729.780 	 7.032 
 729.965 	 7.040 
 730.155 	 7.032 
 730.345 	 7.036 
 730.530 	 7.031 
 730.720 	 7.031 
 730.905 	 7.031 
 731.095 	 7.036 
 731.285 	 7.036 
 731.470 	 7.041 
 731.660 	 7.041 
 731.845 	 7.041 
 732.035 	 7.040 
 732.225 	 7.036 
 732.410 	 7.031 
 732.600 	 7.034 
 732.785 	 7.027 
 732.975 	 7.031 
 733.165 	 7.031 
 733.350 	 7.031 
 733.540 	 7.031 
 733.725 	 7.031 
 733.915 	 7.031 
 734.105 	 7.027 
 734.290 	 7.022 
 734.480 	 7.026 
 734.665 	 7.026 
 734.855 	 7.026 
 735.045 	 7.031 
 735.230 	 7.031 
 735.420 	 7.031 
 735.605 	 7.026 
 735.795 	 7.025 
 735.985 	 7.023 
 736.170 	 7.026 
 736.360 	 7.021 
 736.545 	 7.022 
 736.735 	 7.026 
 736.925 	 7.026 
 737.110 	 7.026 
 737.300 	 7.026 
 737.485 	 7.026 
 737.675 	 7.022 
 737.865 	 7.021 
 738.050 	 7.021 
 738.240 	 7.021 
 738.425 	 7.021 
 738.615 	 7.021 
 738.805 	 7.021 
 738.990 	 7.017 
 739.180 	 7.017 
 739.365 	 7.017 
 739.555 	 7.021 
 739.745 	 7.021 
 739.930 	 7.021 
 740.120 	 7.021 
 740.305 	 7.012 
 740.495 	 7.017 
 740.685 	 7.017 
 740.870 	 7.017 
 741.060 	 7.017 
 741.245 	 7.021 
 741.435 	 7.012 
 741.625 	 7.012 
 741.810 	 7.007 
 742.000 	 7.007 
 742.185 	 7.007 
 742.375 	 7.007 
 742.565 	 7.007 
 742.750 	 7.007 
 742.940 	 7.007 
 743.125 	 7.007 
 743.315 	 7.002 
 743.505 	 7.002 
 743.690 	 7.001 
 743.880 	 6.997 
 744.065 	 6.992 
 744.255 	 6.992 
 744.445 	 6.987 
 744.630 	 6.992 
 744.820 	 6.987 
 745.005 	 6.988 
 745.195 	 6.996 
 745.385 	 6.987 
 745.570 	 6.982 
 745.760 	 6.987 
 745.945 	 6.987 
 746.135 	 6.987 
 746.325 	 6.978 
 746.510 	 6.983 
 746.700 	 6.987 
 746.885 	 6.987 
 747.075 	 6.987 
 747.265 	 6.992 
 747.450 	 6.988 
 747.640 	 6.987 
 747.825 	 6.987 
 748.015 	 6.987 
 748.205 	 6.988 
 748.390 	 6.992 
 748.580 	 6.987 
 748.765 	 6.988 
 748.955 	 6.992 
 749.145 	 6.988 
 749.330 	 6.982 
 749.520 	 6.987 
 749.705 	 6.986 
 749.895 	 6.983 
 750.085 	 6.986 
 750.270 	 6.982 
 750.460 	 6.982 
 750.645 	 6.982 
 750.835 	 6.982 
 751.025 	 6.987 
 751.210 	 6.983 
 751.400 	 6.983 
 751.585 	 6.987 
 751.775 	 6.987 
 751.965 	 6.988 
 752.150 	 6.992 
 752.340 	 6.991 
 752.525 	 6.982 
 752.715 	 6.982 
 752.905 	 6.982 
 753.090 	 6.982 
 753.280 	 6.982 
 753.465 	 6.987 
 753.655 	 6.983 
 753.845 	 6.987 
 754.030 	 6.982 
 754.220 	 6.982 
 754.405 	 6.983 
 754.595 	 6.987 
 754.785 	 6.989 
 754.970 	 6.992 
 755.160 	 6.987 
 755.345 	 6.987 
 755.535 	 6.982 
 755.725 	 6.982 
 755.910 	 6.980 
 756.100 	 6.979 
 756.285 	 6.982 
 756.475 	 6.982 
 756.665 	 6.979 
 756.850 	 6.983 
 757.040 	 6.987 
 757.225 	 6.982 
 757.415 	 6.982 
 757.605 	 6.982 
 757.790 	 6.984 
 757.980 	 6.986 
 758.165 	 6.981 
 758.355 	 6.976 
 758.545 	 6.973 
 758.730 	 6.978 
 758.920 	 6.978 
 759.105 	 6.978 
 759.295 	 6.978 
 759.485 	 6.978 
 759.670 	 6.978 
 759.860 	 6.973 
 760.045 	 6.963 
 760.235 	 6.968 
 760.425 	 6.968 
 760.610 	 6.969 
 760.800 	 6.973 
 760.985 	 6.974 
 761.175 	 6.978 
 761.365 	 6.978 
 761.550 	 6.978 
 761.740 	 6.978 
 761.925 	 6.977 
 762.115 	 6.973 
 762.305 	 6.979 
 762.490 	 6.982 
 762.680 	 6.976 
 762.865 	 6.973 
 763.055 	 6.973 
 763.245 	 6.973 
 763.430 	 6.973 
 763.620 	 6.973 
 763.805 	 6.973 
 763.995 	 6.981 
 764.185 	 6.973 
 764.370 	 6.973 
 764.560 	 6.973 
 764.745 	 6.978 
 764.935 	 6.978 
 765.125 	 6.978 
 765.310 	 6.978 
 765.500 	 6.978 
 765.685 	 6.978 
 765.875 	 6.979 
 766.065 	 6.982 
 766.250 	 6.981 
 766.440 	 6.978 
 766.625 	 6.978 
 766.815 	 6.978 
 767.005 	 6.978 
 767.190 	 6.982 
 767.380 	 6.978 
 767.565 	 6.978 
 767.755 	 6.982 
 767.945 	 6.977 
 768.130 	 6.973 
 768.320 	 6.973 
 768.505 	 6.973 
 768.695 	 6.972 
 768.885 	 6.968 
 769.070 	 6.968 
 769.260 	 6.972 
 769.445 	 6.968 
 769.635 	 6.977 
 769.825 	 6.973 
 770.010 	 6.973 
 770.200 	 6.973 
 770.385 	 6.968 
 770.575 	 6.973 
 770.765 	 6.973 
 770.950 	 6.973 
 771.140 	 6.968 
 771.325 	 6.968 
 771.515 	 6.968 
 771.705 	 6.973 
 771.890 	 6.967 
 772.080 	 6.963 
 772.265 	 6.972 
 772.455 	 6.968 
 772.645 	 6.973 
 772.830 	 6.973 
 773.020 	 6.968 
 773.205 	 6.968 
 773.395 	 6.968 
 773.585 	 6.968 
 773.770 	 6.963 
 773.960 	 6.968 
 774.145 	 6.968 
 774.335 	 6.968 
 774.525 	 6.972 
 774.710 	 6.963 
 774.900 	 6.963 
 775.085 	 6.958 
 775.275 	 6.963 
 775.465 	 6.963 
 775.650 	 6.968 
 775.840 	 6.968 
 776.025 	 6.963 
 776.215 	 6.968 
 776.405 	 6.970 
 776.590 	 6.963 
 776.780 	 6.963 
 776.965 	 6.967 
 777.155 	 6.963 
 777.345 	 6.963 
 777.530 	 6.963 
 777.720 	 6.963 
 777.905 	 6.963 
 778.095 	 6.968 
 778.285 	 6.968 
 778.470 	 6.973 
 778.660 	 6.972 
 778.845 	 6.968 
 779.035 	 6.968 
 779.225 	 6.972 
 779.410 	 6.963 
 779.600 	 6.963 
 779.785 	 6.962 
 779.975 	 6.954 
 780.165 	 6.963 
 780.350 	 6.964 
 780.540 	 6.968 
 780.725 	 6.968 
 780.915 	 6.968 
 781.105 	 6.968 
 781.290 	 6.968 
 781.480 	 6.963 
 781.665 	 6.968 
 781.855 	 6.963 
 782.045 	 6.958 
 782.230 	 6.958 
 782.420 	 6.953 
 782.605 	 6.948 
 782.795 	 6.948 
 782.985 	 6.949 
 783.170 	 6.958 
 783.360 	 6.953 
 783.545 	 6.955 
 783.735 	 6.957 
 783.925 	 6.949 
 784.110 	 6.948 
 784.300 	 6.943 
 784.485 	 6.943 
 784.675 	 6.943 
 784.865 	 6.938 
 785.050 	 6.939 
 785.240 	 6.943 
 785.425 	 6.943 
 785.615 	 6.943 
 785.805 	 6.943 
 785.990 	 6.948 
 786.180 	 6.948 
 786.365 	 6.948 
 786.555 	 6.949 
 786.745 	 6.953 
 786.930 	 6.952 
 787.120 	 6.950 
 787.305 	 6.953 
 787.495 	 6.949 
 787.685 	 6.957 
 787.870 	 6.948 
 788.060 	 6.952 
 788.245 	 6.944 
 788.435 	 6.948 
 788.625 	 6.944 
 788.810 	 6.948 
 789.000 	 6.948 
 789.185 	 6.944 
 789.375 	 6.948 
 789.565 	 6.947 
 789.750 	 6.944 
 789.940 	 6.948 
 790.125 	 6.947 
 790.315 	 6.943 
 790.505 	 6.943 
 790.690 	 6.943 
 790.880 	 6.943 
 791.065 	 6.943 
 791.255 	 6.943 
 791.445 	 6.938 
 791.630 	 6.938 
 791.820 	 6.935 
 792.005 	 6.939 
 792.195 	 6.943 
 792.385 	 6.945 
 792.570 	 6.952 
 792.760 	 6.947 
 792.945 	 6.939 
 793.135 	 6.942 
 793.325 	 6.935 
 793.510 	 6.943 
 793.700 	 6.938 
 793.885 	 6.938 
 794.075 	 6.938 
 794.265 	 6.938 
 794.450 	 6.938 
 794.640 	 6.938 
 794.825 	 6.938 
 795.015 	 6.938 
 795.205 	 6.942 
 795.390 	 6.938 
 795.580 	 6.937 
 795.765 	 6.934 
 795.955 	 6.935 
 796.145 	 6.940 
 796.330 	 6.943 
 796.520 	 6.938 
 796.705 	 6.938 
 796.895 	 6.938 
 797.085 	 6.938 
 797.270 	 6.938 
 797.460 	 6.938 
 797.645 	 6.938 
 797.835 	 6.943 
 798.025 	 6.942 
 798.210 	 6.940 
 798.400 	 6.940 
 798.585 	 6.934 
 798.775 	 6.938 
 798.965 	 6.938 
 799.150 	 6.934 
 799.340 	 6.932 
 799.525 	 6.930 
 799.715 	 6.933 
 799.905 	 6.929 
 800.090 	 6.929 
 800.280 	 6.929 
 800.465 	 6.930 
 800.655 	 6.934 
 800.845 	 6.932 
 801.030 	 6.929 
 801.220 	 6.927 
 801.405 	 6.925 
 801.595 	 6.928 
 801.785 	 6.924 
 801.970 	 6.925 
 802.160 	 6.927 
 802.345 	 6.922 
 802.535 	 6.921 
 802.725 	 6.931 
 802.910 	 6.932 
 803.100 	 6.929 
 803.285 	 6.927 
 803.475 	 6.924 
 803.665 	 6.924 
 803.850 	 6.924 
 804.040 	 6.924 
 804.225 	 6.922 
 804.415 	 6.919 
 804.605 	 6.919 
 804.790 	 6.917 
 804.980 	 6.915 
 805.165 	 6.921 
 805.355 	 6.922 
 805.545 	 6.917 
 805.730 	 6.914 
 805.920 	 6.912 
 806.105 	 6.910 
 806.295 	 6.912 
 806.485 	 6.911 
 806.670 	 6.914 
 806.860 	 6.914 
 807.045 	 6.914 
 807.235 	 6.914 
 807.425 	 6.914 
 807.610 	 6.915 
 807.800 	 6.921 
 807.985 	 6.921 
 808.175 	 6.921 
 808.365 	 6.925 
 808.550 	 6.928 
 808.740 	 6.924 
 808.925 	 6.924 
 809.115 	 6.925 
 809.305 	 6.931 
 809.490 	 6.932 
 809.680 	 6.930 
 809.865 	 6.932 
 810.055 	 6.930 
 810.245 	 6.932 
 810.430 	 6.929 
 810.620 	 6.929 
 810.805 	 6.931 
 810.995 	 6.934 
 811.185 	 6.930 
 811.370 	 6.925 
 811.560 	 6.929 
 811.745 	 6.929 
 811.935 	 6.929 
 812.125 	 6.930 
 812.310 	 6.934 
 812.500 	 6.931 
 812.685 	 6.924 
 812.875 	 6.924 
 813.065 	 6.924 
 813.250 	 6.919 
 813.440 	 6.917 
 813.625 	 6.923 
 813.815 	 6.920 
 814.005 	 6.924 
 814.190 	 6.924 
 814.380 	 6.924 
 814.565 	 6.924 
 814.755 	 6.926 
 814.945 	 6.927 
 815.130 	 6.926 
 815.320 	 6.927 
 815.505 	 6.922 
 815.695 	 6.919 
 815.885 	 6.919 
 816.070 	 6.919 
 816.260 	 6.919 
 816.445 	 6.919 
 816.635 	 6.919 
 816.825 	 6.921 
 817.010 	 6.924 
 817.200 	 6.926 
 817.385 	 6.927 
 817.575 	 6.922 
 817.765 	 6.918 
 817.950 	 6.914 
 818.140 	 6.916 
 818.325 	 6.925 
 818.515 	 6.927 
 818.705 	 6.925 
 818.890 	 6.930 
 819.080 	 6.931 
 819.265 	 6.927 
 819.455 	 6.932 
 819.645 	 6.930 
 819.830 	 6.932 
 820.020 	 6.930 
 820.205 	 6.932 
 820.395 	 6.930 
 820.585 	 6.930 
 820.770 	 6.924 
 820.960 	 6.922 
 821.145 	 6.919 
 821.335 	 6.921 
 821.525 	 6.924 
 821.710 	 6.924 
 821.900 	 6.923 
 822.085 	 6.920 
 822.275 	 6.924 
 822.465 	 6.924 
 822.650 	 6.924 
 822.840 	 6.926 
 823.025 	 6.927 
 823.215 	 6.924 
 823.405 	 6.924 
 823.590 	 6.924 
 823.780 	 6.926 
 823.965 	 6.929 
 824.155 	 6.929 
 824.345 	 6.929 
 824.530 	 6.927 
 824.720 	 6.924 
 824.905 	 6.924 
 825.095 	 6.924 
 825.285 	 6.927 
 825.470 	 6.929 
 825.660 	 6.931 
 825.845 	 6.932 
 826.035 	 6.929 
 826.225 	 6.931 
 826.410 	 6.935 
 826.600 	 6.938 
 826.785 	 6.942 
 826.975 	 6.946 
 827.165 	 6.943 
 827.350 	 6.942 
 827.540 	 6.938 
 827.725 	 6.940 
 827.915 	 6.943 
 828.105 	 6.943 
 828.290 	 6.943 
 828.480 	 6.943 
 828.665 	 6.943 
 828.855 	 6.941 
 829.045 	 6.938 
 829.230 	 6.937 
 829.420 	 6.935 
 829.605 	 6.938 
 829.795 	 6.938 
 829.985 	 6.936 
 830.170 	 6.931 
 830.360 	 6.931 
 830.545 	 6.936 
 830.735 	 6.938 
 830.925 	 6.938 
 831.110 	 6.938 
 831.300 	 6.936 
 831.485 	 6.934 
 831.675 	 6.937 
 831.865 	 6.938 
 832.050 	 6.938 
 832.240 	 6.938 
 832.425 	 6.940 
 832.615 	 6.943 
 832.805 	 6.941 
 832.990 	 6.938 
 833.180 	 6.941 
 833.365 	 6.941 
 833.555 	 6.938 
 833.745 	 6.938 
 833.930 	 6.942 
 834.120 	 6.943 
 834.305 	 6.943 
 834.495 	 6.942 
 834.685 	 6.941 
 834.870 	 6.943 
 835.060 	 6.946 
 835.245 	 6.950 
 835.435 	 6.953 
 835.625 	 6.950 
 835.810 	 6.946 
 836.000 	 6.947 
 836.185 	 6.951 
 836.375 	 6.952 
 836.565 	 6.954 
 836.750 	 6.948 
 836.940 	 6.946 
 837.125 	 6.938 
 837.315 	 6.937 
 837.505 	 6.938 
 837.690 	 6.938 
 837.880 	 6.941 
 838.065 	 6.941 
 838.255 	 6.937 
 838.445 	 6.928 
 838.630 	 6.917 
 838.820 	 6.916 
 839.005 	 6.919 
 839.195 	 6.922 
 839.385 	 6.931 
 839.570 	 6.936 
 839.760 	 6.948 
 839.945 	 6.961 
 840.135 	 6.970 
 840.325 	 6.971 
 840.510 	 6.966 
 840.700 	 6.963 
 840.885 	 6.963 
 841.075 	 6.968 
 841.265 	 6.973 
 841.450 	 6.975 
 841.640 	 6.978 
 841.825 	 6.975 
 842.015 	 6.964 
 842.205 	 6.958 
 842.390 	 6.963 
 842.580 	 6.963 
 842.765 	 6.963 
 842.955 	 6.961 
 843.145 	 6.956 
 843.330 	 6.953 
 843.520 	 6.953 
 843.705 	 6.953 
 843.895 	 6.955 
 844.085 	 6.956 
 844.270 	 6.951 
 844.460 	 6.948 
 844.645 	 6.948 
 844.835 	 6.946 
 845.025 	 6.943 
 845.210 	 6.943 
 845.400 	 6.943 
 845.585 	 6.943 
 845.775 	 6.942 
 845.965 	 6.938 
 846.150 	 6.935 
 846.340 	 6.929 
 846.525 	 6.929 
 846.715 	 6.929 
 846.905 	 6.931 
 847.090 	 6.936 
 847.280 	 6.937 
 847.465 	 6.936 
 847.655 	 6.941 
 847.845 	 6.943 
 848.030 	 6.943 
 848.220 	 6.946 
 848.405 	 6.944 
 848.595 	 6.936 
 848.785 	 6.934 
 848.970 	 6.935 
 849.160 	 6.938 
 849.345 	 6.938 
 849.535 	 6.941 
 849.725 	 6.941 
 849.910 	 6.943 
 850.100 	 6.948 
 850.285 	 6.950 
 850.475 	 6.953 
 850.665 	 6.953 
 850.850 	 6.951 
 851.040 	 6.948 
 851.225 	 6.948 
 851.415 	 6.948 
 851.605 	 6.951 
 851.790 	 6.953 
 851.980 	 6.953 
 852.165 	 6.950 
 852.355 	 6.952 
 852.545 	 6.950 
 852.730 	 6.951 
 852.920 	 6.951 
 853.105 	 6.948 
 853.295 	 6.948 
 853.485 	 6.948 
 853.670 	 6.948 
 853.860 	 6.948 
 854.045 	 6.951 
 854.235 	 6.951 
 854.425 	 6.948 
 854.610 	 6.948 
 854.800 	 6.946 
 854.985 	 6.945 
 855.175 	 6.948 
 855.365 	 6.948 
 855.550 	 6.948 
 855.740 	 6.948 
 855.925 	 6.948 
 856.115 	 6.948 
 856.305 	 6.948 
 856.490 	 6.948 
 856.680 	 6.948 
 856.865 	 6.950 
 857.055 	 6.951 
 857.245 	 6.948 
 857.430 	 6.945 
 857.620 	 6.943 
 857.805 	 6.943 
 857.995 	 6.941 
 858.185 	 6.938 
 858.370 	 6.936 
 858.560 	 6.934 
 858.745 	 6.934 
 858.935 	 6.936 
 859.125 	 6.938 
 859.310 	 6.938 
 859.500 	 6.936 
 859.685 	 6.934 
 859.875 	 6.934 
 860.065 	 6.934 
 860.250 	 6.931 
 860.440 	 6.929 
 860.625 	 6.926 
 860.815 	 6.926 
 861.005 	 6.929 
 861.190 	 6.926 
 861.380 	 6.924 
 861.565 	 6.924 
 861.755 	 6.921 
 861.945 	 6.919 
 862.130 	 6.919 
 862.320 	 6.919 
 862.505 	 6.919 
 862.695 	 6.919 
 862.885 	 6.921 
 863.070 	 6.926 
 863.260 	 6.926 
 863.445 	 6.924 
 863.635 	 6.927 
 863.825 	 6.926 
 864.010 	 6.926 
 864.200 	 6.926 
 864.385 	 6.924 
 864.575 	 6.926 
 864.765 	 6.929 
 864.950 	 6.929 
 865.140 	 6.932 
 865.325 	 6.931 
 865.515 	 6.929 
 865.705 	 6.932 
 865.890 	 6.934 
 866.080 	 6.931 
 866.265 	 6.929 
 866.455 	 6.929 
 866.645 	 6.929 
 866.830 	 6.934 
 867.020 	 6.936 
 867.205 	 6.934 
 867.395 	 6.938 
 867.585 	 6.935 
 867.770 	 6.931 
 867.960 	 6.929 
 868.145 	 6.929 
 868.335 	 6.926 
 868.525 	 6.924 
 868.710 	 6.924 
 868.900 	 6.926 
 869.085 	 6.929 
 869.275 	 6.926 
 869.465 	 6.924 
 869.650 	 6.929 
 869.840 	 6.929 
 870.025 	 6.932 
 870.215 	 6.934 
 870.405 	 6.938 
 870.590 	 6.936 
 870.780 	 6.931 
 870.965 	 6.926 
 871.155 	 6.924 
 871.345 	 6.921 
 871.530 	 6.921 
 871.720 	 6.921 
 871.905 	 6.919 
 872.095 	 6.916 
 872.285 	 6.914 
 872.470 	 6.911 
 872.660 	 6.912 
 872.845 	 6.914 
 873.035 	 6.909 
 873.225 	 6.907 
 873.410 	 6.909 
 873.600 	 6.907 
 873.785 	 6.904 
